Reference area,TIME_PERIOD,OBS_VALUE
Italy,Dec-74,93.93112
Italy,Jan-75,93.93742
Italy,Feb-75,94.08726
Italy,Mar-75,94.19372
Italy,Apr-75,94.23049
Italy,May-75,94.22546
Italy,Jun-75,94.27509
Italy,Jul-75,94.60065
Italy,Aug-75,95.2395
Italy,Sep-75,95.97866
Italy,Oct-75,96.6469
Italy,Nov-75,97.15145
Italy,Dec-75,97.74078
Italy,Jan-76,98.3448
Italy,Feb-76,98.9166
Italy,Mar-76,99.29393
Italy,Apr-76,99.55833
Italy,May-76,99.7618
Italy,Jun-76,99.86878
Italy,Jul-76,99.96696
Italy,Aug-76,99.90118
Italy,Sep-76,99.74468
Italy,Oct-76,99.5034
Italy,Nov-76,99.01328
Italy,Dec-76,98.38798
Italy,Jan-77,97.78437
Italy,Feb-77,97.25194
Italy,Mar-77,96.81976
Italy,Apr-77,96.40826
Italy,May-77,96.15738
Italy,Jun-77,96.11352
Italy,Jul-77,96.17004
Italy,Aug-77,96.16233
Italy,Sep-77,96.07047
Italy,Oct-77,96.07806
Italy,Nov-77,96.30264
Italy,Dec-77,96.58163
Italy,Jan-78,96.81728
Italy,Feb-78,97.11192
Italy,Mar-78,97.53234
Italy,Apr-78,98.0215
Italy,May-78,98.33968
Italy,Jun-78,98.61023
Italy,Jul-78,98.95025
Italy,Aug-78,99.30396
Italy,Sep-78,99.67213
Italy,Oct-78,99.96477
Italy,Nov-78,100.1496
Italy,Dec-78,100.3739
Italy,Jan-79,100.6241
Italy,Feb-79,100.7084
Italy,Mar-79,101.092
Italy,Apr-79,101.6236
Italy,May-79,102.082
Italy,Jun-79,102.2145
Italy,Jul-79,102.054
Italy,Aug-79,101.9415
Italy,Sep-79,101.8075
Italy,Oct-79,101.5939
Italy,Nov-79,101.389
Italy,Dec-79,101.3299
Italy,Jan-80,101.1873
Italy,Feb-80,100.5793
Italy,Mar-80,99.52897
Italy,Apr-80,98.50214
Italy,May-80,97.85537
Italy,Jun-80,97.72527
Italy,Jul-80,97.64028
Italy,Aug-80,97.47785
Italy,Sep-80,97.29029
Italy,Oct-80,97.05289
Italy,Nov-80,96.90273
Italy,Dec-80,96.75537
Italy,Jan-81,96.61018
Italy,Feb-81,96.43861
Italy,Mar-81,96.27814
Italy,Apr-81,96.29991
Italy,May-81,96.50365
Italy,Jun-81,96.69598
Italy,Jul-81,96.80331
Italy,Aug-81,96.88593
Italy,Sep-81,96.92665
Italy,Oct-81,97.00742
Italy,Nov-81,97.00936
Italy,Dec-81,96.89364
Italy,Jan-82,96.80338
Italy,Feb-82,96.81796
Italy,Mar-82,96.8368
Italy,Apr-82,96.61607
Italy,May-82,96.21528
Italy,Jun-82,95.90775
Italy,Jul-82,95.70152
Italy,Aug-82,95.54301
Italy,Sep-82,95.52319
Italy,Oct-82,95.57063
Italy,Nov-82,95.6264
Italy,Dec-82,95.75194
Italy,Jan-83,95.81404
Italy,Feb-83,95.87608
Italy,Mar-83,96.03191
Italy,Apr-83,96.34386
Italy,May-83,96.73804
Italy,Jun-83,97.15797
Italy,Jul-83,97.27435
Italy,Aug-83,97.35761
Italy,Sep-83,97.48969
Italy,Oct-83,97.79111
Italy,Nov-83,98.13373
Italy,Dec-83,98.45996
Italy,Jan-84,98.75053
Italy,Feb-84,99.05975
Italy,Mar-84,99.32893
Italy,Apr-84,99.33629
Italy,May-84,99.35871
Italy,Jun-84,99.49259
Italy,Jul-84,99.63137
Italy,Aug-84,99.64203
Italy,Sep-84,99.58778
Italy,Oct-84,99.51109
Italy,Nov-84,99.43674
Italy,Dec-84,99.49966
Italy,Jan-85,99.5538
Italy,Feb-85,99.54369
Italy,Mar-85,99.43479
Italy,Apr-85,99.4408
Italy,May-85,99.51192
Italy,Jun-85,99.57712
Italy,Jul-85,99.65917
Italy,Aug-85,99.73192
Italy,Sep-85,99.83992
Italy,Oct-85,99.79294
Italy,Nov-85,99.67862
Italy,Dec-85,99.50603
Italy,Jan-86,99.44413
Italy,Feb-86,99.51334
Italy,Mar-86,99.66293
Italy,Apr-86,99.77946
Italy,May-86,99.92504
Italy,Jun-86,100.0501
Italy,Jul-86,100.0962
Italy,Aug-86,100.1346
Italy,Sep-86,100.1494
Italy,Oct-86,100.2323
Italy,Nov-86,100.3656
Italy,Dec-86,100.5257
Italy,Jan-87,100.5344
Italy,Feb-87,100.4573
Italy,Mar-87,100.4556
Italy,Apr-87,100.4904
Italy,May-87,100.666
Italy,Jun-87,100.7918
Italy,Jul-87,100.8738
Italy,Aug-87,101.0197
Italy,Sep-87,101.1552
Italy,Oct-87,101.1733
Italy,Nov-87,101.2018
Italy,Dec-87,101.306
Italy,Jan-88,101.4136
Italy,Feb-88,101.4592
Italy,Mar-88,101.4623
Italy,Apr-88,101.5442
Italy,May-88,101.7698
Italy,Jun-88,101.9564
Italy,Jul-88,102.0852
Italy,Aug-88,102.2847
Italy,Sep-88,102.5934
Italy,Oct-88,102.8228
Italy,Nov-88,102.8996
Italy,Dec-88,102.8856
Italy,Jan-89,102.8223
Italy,Feb-89,102.668
Italy,Mar-89,102.3916
Italy,Apr-89,102.1897
Italy,May-89,102.0485
Italy,Jun-89,102.0081
Italy,Jul-89,102.0092
Italy,Aug-89,101.9327
Italy,Sep-89,101.7855
Italy,Oct-89,101.6992
Italy,Nov-89,101.7358
Italy,Dec-89,101.8656
Italy,Jan-90,101.8529
Italy,Feb-90,101.6847
Italy,Mar-90,101.5526
Italy,Apr-90,101.4001
Italy,May-90,101.1167
Italy,Jun-90,100.7684
Italy,Jul-90,100.4928
Italy,Aug-90,100.3821
Italy,Sep-90,100.3395
Italy,Oct-90,100.175
Italy,Nov-90,99.92662
Italy,Dec-90,99.60606
Italy,Jan-91,99.27671
Italy,Feb-91,99.15679
Italy,Mar-91,99.21944
Italy,Apr-91,99.34367
Italy,May-91,99.40689
Italy,Jun-91,99.45551
Italy,Jul-91,99.5331
Italy,Aug-91,99.50758
Italy,Sep-91,99.36611
Italy,Oct-91,99.22503
Italy,Nov-91,99.11449
Italy,Dec-91,99.05742
Italy,Jan-92,99.08704
Italy,Feb-92,99.1642
Italy,Mar-92,99.22541
Italy,Apr-92,99.21426
Italy,May-92,99.12884
Italy,Jun-92,98.89321
Italy,Jul-92,98.55149
Italy,Aug-92,98.2552
Italy,Sep-92,97.98427
Italy,Oct-92,97.8279
Italy,Nov-92,97.68132
Italy,Dec-92,97.54182
Italy,Jan-93,97.53118
Italy,Feb-93,97.64732
Italy,Mar-93,97.79039
Italy,Apr-93,97.81731
Italy,May-93,97.81771
Italy,Jun-93,97.79212
Italy,Jul-93,97.80681
Italy,Aug-93,97.94172
Italy,Sep-93,98.2448
Italy,Oct-93,98.61257
Italy,Nov-93,98.96813
Italy,Dec-93,99.1881
Italy,Jan-94,99.47643
Italy,Feb-94,99.88056
Italy,Mar-94,100.2514
Italy,Apr-94,100.5376
Italy,May-94,100.7402
Italy,Jun-94,100.9834
Italy,Jul-94,101.3744
Italy,Aug-94,101.7754
Italy,Sep-94,102.1418
Italy,Oct-94,102.4631
Italy,Nov-94,102.6748
Italy,Dec-94,102.7571
Italy,Jan-95,102.74
Italy,Feb-95,102.7915
Italy,Mar-95,102.7538
Italy,Apr-95,102.6817
Italy,May-95,102.616
Italy,Jun-95,102.5785
Italy,Jul-95,102.4823
Italy,Aug-95,102.2157
Italy,Sep-95,101.8942
Italy,Oct-95,101.5677
Italy,Nov-95,101.2632
Italy,Dec-95,101.0007
Italy,Jan-96,100.5859
Italy,Feb-96,100.074
Italy,Mar-96,99.70409
Italy,Apr-96,99.46407
Italy,May-96,99.32114
Italy,Jun-96,99.26004
Italy,Jul-96,99.20876
Italy,Aug-96,99.17723
Italy,Sep-96,99.18443
Italy,Oct-96,99.24342
Italy,Nov-96,99.29204
Italy,Dec-96,99.4753
Italy,Jan-97,99.75536
Italy,Feb-97,99.91457
Italy,Mar-97,100.0046
Italy,Apr-97,100.1871
Italy,May-97,100.489
Italy,Jun-97,100.821
Italy,Jul-97,101.111
Italy,Aug-97,101.2506
Italy,Sep-97,101.3795
Italy,Oct-97,101.4201
Italy,Nov-97,101.3987
Italy,Dec-97,101.4513
Italy,Jan-98,101.5966
Italy,Feb-98,101.6682
Italy,Mar-98,101.6035
Italy,Apr-98,101.4343
Italy,May-98,101.1964
Italy,Jun-98,101.0212
Italy,Jul-98,100.8146
Italy,Aug-98,100.4637
Italy,Sep-98,100.0277
Italy,Oct-98,99.74773
Italy,Nov-98,99.70632
Italy,Dec-98,99.67361
Italy,Jan-99,99.6294
Italy,Feb-99,99.60982
Italy,Mar-99,99.68938
Italy,Apr-99,99.84546
Italy,May-99,100.2045
Italy,Jun-99,100.6379
Italy,Jul-99,100.9455
Italy,Aug-99,101.1522
Italy,Sep-99,101.3704
Italy,Oct-99,101.6246
Italy,Nov-99,101.8815
Italy,Dec-99,102.1371
Italy,Jan-00,102.3612
Italy,Feb-00,102.5066
Italy,Mar-00,102.625
Italy,Apr-00,102.6918
Italy,May-00,102.7351
Italy,Jun-00,102.7075
Italy,Jul-00,102.6437
Italy,Aug-00,102.5183
Italy,Sep-00,102.4333
Italy,Oct-00,102.3555
Italy,Nov-00,102.2795
Italy,Dec-00,102.1188
Italy,Jan-01,101.7665
Italy,Feb-01,101.3491
Italy,Mar-01,101.0358
Italy,Apr-01,100.9124
Italy,May-01,100.9074
Italy,Jun-01,100.8526
Italy,Jul-01,100.6903
Italy,Aug-01,100.3261
Italy,Sep-01,99.76051
Italy,Oct-01,99.46817
Italy,Nov-01,99.58295
Italy,Dec-01,99.92626
Italy,Jan-02,100.2647
Italy,Feb-02,100.6652
Italy,Mar-02,100.9234
Italy,Apr-02,101.0013
Italy,May-02,100.971
Italy,Jun-02,100.8277
Italy,Jul-02,100.6757
Italy,Aug-02,100.5921
Italy,Sep-02,100.7321
Italy,Oct-02,100.7612
Italy,Nov-02,100.7547
Italy,Dec-02,100.7495
Italy,Jan-03,100.7977
Italy,Feb-03,100.7848
Italy,Mar-03,100.6612
Italy,Apr-03,100.4399
Italy,May-03,100.2109
Italy,Jun-03,100.0524
Italy,Jul-03,99.99612
Italy,Aug-03,100.1545
Italy,Sep-03,100.3428
Italy,Oct-03,100.4793
Italy,Nov-03,100.5055
Italy,Dec-03,100.3891
Italy,Jan-04,100.3156
Italy,Feb-04,100.3539
Italy,Mar-04,100.4841
Italy,Apr-04,100.6362
Italy,May-04,100.7152
Italy,Jun-04,100.7438
Italy,Jul-04,100.7371
Italy,Aug-04,100.7358
Italy,Sep-04,100.7046
Italy,Oct-04,100.6883
Italy,Nov-04,100.6103
Italy,Dec-04,100.4752
Italy,Jan-05,100.3385
Italy,Feb-05,100.1771
Italy,Mar-05,99.96486
Italy,Apr-05,99.77124
Italy,May-05,99.69462
Italy,Jun-05,99.77647
Italy,Jul-05,100.047
Italy,Aug-05,100.3812
Italy,Sep-05,100.6472
Italy,Oct-05,100.8225
Italy,Nov-05,100.9599
Italy,Dec-05,101.106
Italy,Jan-06,101.2877
Italy,Feb-06,101.4591
Italy,Mar-06,101.615
Italy,Apr-06,101.7431
Italy,May-06,101.8234
Italy,Jun-06,101.8556
Italy,Jul-06,101.7782
Italy,Aug-06,101.7317
Italy,Sep-06,101.748
Italy,Oct-06,101.7654
Italy,Nov-06,101.7524
Italy,Dec-06,101.7369
Italy,Jan-07,101.7411
Italy,Feb-07,101.8441
Italy,Mar-07,101.9759
Italy,Apr-07,102.0156
Italy,May-07,101.8776
Italy,Jun-07,101.6575
Italy,Jul-07,101.4603
Italy,Aug-07,101.3252
Italy,Sep-07,101.2367
Italy,Oct-07,101.2132
Italy,Nov-07,101.2249
Italy,Dec-07,101.2175
Italy,Jan-08,101.1466
Italy,Feb-08,101.0161
Italy,Mar-08,100.8256
Italy,Apr-08,100.6225
Italy,May-08,100.4605
Italy,Jun-08,100.2452
Italy,Jul-08,99.98993
Italy,Aug-08,99.71982
Italy,Sep-08,99.30877
Italy,Oct-08,98.62521
Italy,Nov-08,97.75695
Italy,Dec-08,96.99655
Italy,Jan-09,96.51475
Italy,Feb-09,96.26746
Italy,Mar-09,96.27587
Italy,Apr-09,96.60998
Italy,May-09,97.03876
Italy,Jun-09,97.39433
Italy,Jul-09,97.73282
Italy,Aug-09,98.07186
Italy,Sep-09,98.36246
Italy,Oct-09,98.61546
Italy,Nov-09,98.84364
Italy,Dec-09,99.10354
Italy,Jan-10,99.37596
Italy,Feb-10,99.60079
Italy,Mar-10,99.77707
Italy,Apr-10,99.97083
Italy,May-10,100.1854
Italy,Jun-10,100.3384
Italy,Jul-10,100.4504
Italy,Aug-10,100.5231
Italy,Sep-10,100.5826
Italy,Oct-10,100.6684
Italy,Nov-10,100.7898
Italy,Dec-10,100.9488
Italy,Jan-11,101.0336
Italy,Feb-11,101.0016
Italy,Mar-11,100.965
Italy,Apr-11,100.9277
Italy,May-11,100.8228
Italy,Jun-11,100.5952
Italy,Jul-11,100.3078
Italy,Aug-11,100.0112
Italy,Sep-11,99.69016
Italy,Oct-11,99.49818
Italy,Nov-11,99.36466
Italy,Dec-11,99.23347
Italy,Jan-12,99.16543
Italy,Feb-12,99.0816
Italy,Mar-12,98.95547
Italy,Apr-12,98.77258
Italy,May-12,98.62571
Italy,Jun-12,98.61844
Italy,Jul-12,98.59306
Italy,Aug-12,98.58783
Italy,Sep-12,98.55203
Italy,Oct-12,98.53741
Italy,Nov-12,98.60979
Italy,Dec-12,98.69307
Italy,Jan-13,98.71403
Italy,Feb-13,98.70527
Italy,Mar-13,98.69115
Italy,Apr-13,98.72759
Italy,May-13,98.88517
Italy,Jun-13,99.16609
Italy,Jul-13,99.50182
Italy,Aug-13,99.82901
Italy,Sep-13,100.1107
Italy,Oct-13,100.2727
Italy,Nov-13,100.4189
Italy,Dec-13,100.4981
Italy,Jan-14,100.515
Italy,Feb-14,100.513
Italy,Mar-14,100.5107
Italy,Apr-14,100.5038
Italy,May-14,100.4676
Italy,Jun-14,100.3949
Italy,Jul-14,100.2699
Italy,Aug-14,100.1099
Italy,Sep-14,100.0287
Italy,Oct-14,100.039
Italy,Nov-14,100.1033
Italy,Dec-14,100.1695
Italy,Jan-15,100.2779
Italy,Feb-15,100.4478
Italy,Mar-15,100.6628
Italy,Apr-15,100.7937
Italy,May-15,100.849
Italy,Jun-15,100.8596
Italy,Jul-15,100.8389
Italy,Aug-15,100.8499
Italy,Sep-15,100.902
Italy,Oct-15,100.9393
Italy,Nov-15,100.8978
Italy,Dec-15,100.7917
Italy,Jan-16,100.6622
Italy,Feb-16,100.5594
Italy,Mar-16,100.5475
Italy,Apr-16,100.6058
Italy,May-16,100.6565
Italy,Jun-16,100.6925
Italy,Jul-16,100.68
Italy,Aug-16,100.631
Italy,Sep-16,100.6005
Italy,Oct-16,100.6114
Italy,Nov-16,100.6694
Italy,Dec-16,100.7984
Italy,Jan-17,100.9675
Italy,Feb-17,101.1322
Italy,Mar-17,101.2829
Italy,Apr-17,101.3728
Italy,May-17,101.4007
Italy,Jun-17,101.4288
Italy,Jul-17,101.4936
Italy,Aug-17,101.6241
Italy,Sep-17,101.7455
Italy,Oct-17,101.8131
Italy,Nov-17,101.8148
Italy,Dec-17,101.7653
Italy,Jan-18,101.7047
Italy,Feb-18,101.6396
Italy,Mar-18,101.5567
Italy,Apr-18,101.4723
Italy,May-18,101.376
Italy,Jun-18,101.2842
Italy,Jul-18,101.2114
Italy,Aug-18,101.1388
Italy,Sep-18,101.0711
Italy,Oct-18,100.9696
Italy,Nov-18,100.8509
Italy,Dec-18,100.7023
Italy,Jan-19,100.5383
Italy,Feb-19,100.4249
Italy,Mar-19,100.3957
Italy,Apr-19,100.4251
Italy,May-19,100.4583
Italy,Jun-19,100.4121
Italy,Jul-19,100.3442
Italy,Aug-19,100.2815
Italy,Sep-19,100.2263
Italy,Oct-19,100.2188
Italy,Nov-19,100.2376
Italy,Dec-19,100.2375
Italy,Jan-20,100.0848
Italy,Feb-20,99.54154
Italy,Mar-20,98.49603
Italy,Apr-20,97.45926
Italy,May-20,96.84171
Italy,Jun-20,97.05904
Italy,Jul-20,97.70665
Italy,Aug-20,98.41296
Italy,Sep-20,99.04523
Italy,Oct-20,99.39116
Italy,Nov-20,99.50414
Italy,Dec-20,99.80731
Italy,Jan-21,100.1582
Italy,Feb-21,100.5698
Italy,Mar-21,101.03
Italy,Apr-21,101.5247
Italy,May-21,101.981
Italy,Jun-21,102.2999
Italy,Jul-21,102.4746
Italy,Aug-21,102.5347
Italy,Sep-21,102.6047
Italy,Oct-21,102.6734
Italy,Nov-21,102.663
Italy,Dec-21,102.5781
Italy,Jan-22,102.3914
Italy,Feb-22,102.1604
Italy,Mar-22,101.8877
Italy,Apr-22,101.7212
Italy,May-22,101.6058
Italy,Jun-22,101.4504
Italy,Jul-22,101.2121
Italy,Aug-22,100.9582
Italy,Sep-22,100.748
Italy,Oct-22,100.6693
Italy,Nov-22,100.7076
Italy,Dec-22,100.7775
Italy,Jan-23,100.8556
Italy,Feb-23,100.9106
Italy,Mar-23,100.8871
Italy,Apr-23,100.7441
Italy,May-23,100.5398
Italy,Jun-23,100.3425
Italy,Jul-23,100.1863
Italy,Aug-23,100.0666
Italy,Sep-23,99.97263
Italy,Oct-23,99.91358
Italy,Nov-23,99.88875
Italy,Dec-23,99.88436
Italy,Jan-24,99.914
Italy,Feb-24,99.94539
Italy,Mar-24,99.99487
Italy,Apr-24,100.0029
Italy,May-24,99.97093
Italy,Jun-24,99.89096
Italy,Jul-24,99.82439
Italy,Aug-24,99.7491
Italy,Sep-24,99.68811
Italy,Oct-24,99.64523
Italy,Nov-24,99.63501
Italy,Dec-24,99.64804
Italy,Jan-25,99.70774
Italy,Feb-25,99.76418
India,May-00,100.6527
India,Jun-00,101.327
India,Jul-00,101.9418
India,Aug-00,102.3749
India,Sep-00,102.4983
India,Oct-00,102.4164
India,Nov-00,102.2181
India,Dec-00,101.9352
India,Jan-01,101.6162
India,Feb-01,101.2958
India,Mar-01,101.0001
India,Apr-01,100.7532
India,May-01,100.5848
India,Jun-01,100.488
India,Jul-01,100.299
India,Aug-01,99.76662
India,Sep-01,98.71328
India,Oct-01,97.5402
India,Nov-01,96.82259
India,Dec-01,97.02478
India,Jan-02,97.75996
India,Feb-02,98.56588
India,Mar-02,99.14776
India,Apr-02,99.5503
India,May-02,99.87828
India,Jun-02,100.1965
India,Jul-02,100.5041
India,Aug-02,100.7557
India,Sep-02,100.893
India,Oct-02,100.9318
India,Nov-02,100.8655
India,Dec-02,100.6656
India,Jan-03,100.3886
India,Feb-03,100.0929
India,Mar-03,99.83181
India,Apr-03,99.66679
India,May-03,99.71194
India,Jun-03,100.0828
India,Jul-03,100.6348
India,Aug-03,101.2101
India,Sep-03,101.7031
India,Oct-03,102.103
India,Nov-03,102.3876
India,Dec-03,102.5105
India,Jan-04,102.5042
India,Feb-04,102.3701
India,Mar-04,102.0975
India,Apr-04,101.8108
India,May-04,101.6779
India,Jun-04,101.8323
India,Jul-04,102.1409
India,Aug-04,102.4356
India,Sep-04,102.59
India,Oct-04,102.6102
India,Nov-04,102.4972
India,Dec-04,102.2423
India,Jan-05,101.9569
India,Feb-05,101.7824
India,Mar-05,101.8305
India,Apr-05,102.013
India,May-05,102.2285
India,Jun-05,102.4145
India,Jul-05,102.5673
India,Aug-05,102.6894
India,Sep-05,102.7706
India,Oct-05,102.7995
India,Nov-05,102.7414
India,Dec-05,102.5678
India,Jan-06,102.3743
India,Feb-06,102.2943
India,Mar-06,102.4341
India,Apr-06,102.6937
India,May-06,102.9505
India,Jun-06,103.1229
India,Jul-06,103.2372
India,Aug-06,103.3349
India,Sep-06,103.4385
India,Oct-06,103.5336
India,Nov-06,103.5817
India,Dec-06,103.5411
India,Jan-07,103.4352
India,Feb-07,103.2832
India,Mar-07,103.0961
India,Apr-07,102.9184
India,May-07,102.8067
India,Jun-07,102.7979
India,Jul-07,102.8119
India,Aug-07,102.741
India,Sep-07,102.5163
India,Oct-07,102.259
India,Nov-07,102.1448
India,Dec-07,102.3012
India,Jan-08,102.5615
India,Feb-08,102.6878
India,Mar-08,102.4901
India,Apr-08,102.0792
India,May-08,101.5747
India,Jun-08,101.0252
India,Jul-08,100.4234
India,Aug-08,99.69499
India,Sep-08,98.74055
India,Oct-08,97.6035
India,Nov-08,96.31497
India,Dec-08,94.92117
India,Jan-09,93.66216
India,Feb-09,92.9371
India,Mar-09,93.13465
India,Apr-09,93.92936
India,May-09,95.0139
India,Jun-09,96.23415
India,Jul-09,97.43438
India,Aug-09,98.46034
India,Sep-09,99.18237
India,Oct-09,99.69266
India,Nov-09,100.0609
India,Dec-09,100.3014
India,Jan-10,100.4826
India,Feb-10,100.6591
India,Mar-10,100.8631
India,Apr-10,101.1004
India,May-10,101.3796
India,Jun-10,101.7084
India,Jul-10,102.0469
India,Aug-10,102.3366
India,Sep-10,102.5186
India,Oct-10,102.6015
India,Nov-10,102.5702
India,Dec-10,102.3932
India,Jan-11,102.1449
India,Feb-11,101.8985
India,Mar-11,101.6904
India,Apr-11,101.4821
India,May-11,101.2061
India,Jun-11,100.8118
India,Jul-11,100.3792
India,Aug-11,100.0257
India,Sep-11,99.85148
India,Oct-11,99.80566
India,Nov-11,99.83507
India,Dec-11,99.90486
India,Jan-12,99.94376
India,Feb-12,99.85551
India,Mar-12,99.56117
India,Apr-12,99.16862
India,May-12,98.81468
India,Jun-12,98.6056
India,Jul-12,98.51879
India,Aug-12,98.53167
India,Sep-12,98.62814
India,Oct-12,98.70548
India,Nov-12,98.62148
India,Dec-12,98.2608
India,Jan-13,97.76266
India,Feb-13,97.30257
India,Mar-13,97.01161
India,Apr-13,96.85754
India,May-13,96.81327
India,Jun-13,96.88839
India,Jul-13,97.05086
India,Aug-13,97.29559
India,Sep-13,97.62566
India,Oct-13,97.95117
India,Nov-13,98.14807
India,Dec-13,98.12128
India,Jan-14,97.9966
India,Feb-14,97.93625
India,Mar-14,98.05219
India,Apr-14,98.25523
India,May-14,98.41805
India,Jun-14,98.45091
India,Jul-14,98.41786
India,Aug-14,98.41081
India,Sep-14,98.48968
India,Oct-14,98.59645
India,Nov-14,98.63691
India,Dec-14,98.53442
India,Jan-15,98.35007
India,Feb-15,98.16113
India,Mar-15,98.02152
India,Apr-15,97.9268
India,May-15,97.86918
India,Jun-15,97.84781
India,Jul-15,97.84182
India,Aug-15,97.83177
India,Sep-15,97.80556
India,Oct-15,97.76854
India,Nov-15,97.72741
India,Dec-15,97.68504
India,Jan-16,97.63933
India,Feb-16,97.58324
India,Mar-16,97.50841
India,Apr-16,97.4188
India,May-16,97.32117
India,Jun-16,97.23009
India,Jul-16,97.18108
India,Aug-16,97.23717
India,Sep-16,97.45344
India,Oct-16,97.73631
India,Nov-16,97.96547
India,Dec-16,98.04893
India,Jan-17,98.03197
India,Feb-17,97.97146
India,Mar-17,97.91046
India,Apr-17,97.89655
India,May-17,98.00059
India,Jun-17,98.28828
India,Jul-17,98.67398
India,Aug-17,99.05551
India,Sep-17,99.35102
India,Oct-17,99.54005
India,Nov-17,99.57927
India,Dec-17,99.42479
India,Jan-18,99.20415
India,Feb-18,99.07504
India,Mar-18,99.15016
India,Apr-18,99.33051
India,May-18,99.48382
India,Jun-18,99.51772
India,Jul-18,99.48
India,Aug-18,99.44019
India,Sep-18,99.44275
India,Oct-18,99.46235
India,Nov-18,99.4436
India,Dec-18,99.32372
India,Jan-19,99.09345
India,Feb-19,98.70582
India,Mar-19,98.09495
India,Apr-19,97.35255
India,May-19,96.57808
India,Jun-19,95.8606
India,Jul-19,95.29257
India,Aug-19,95.01129
India,Sep-19,95.09076
India,Oct-19,95.1469
India,Nov-19,94.63838
India,Dec-19,93.1908
India,Jan-20,91.48546
India,Feb-20,90.5097
India,Mar-20,91.06483
India,Apr-20,92.54462
India,May-20,94.23937
India,Jun-20,95.71549
India,Jul-20,96.97995
India,Aug-20,98.10288
India,Sep-20,99.05178
India,Oct-20,99.66719
India,Nov-20,99.60126
India,Dec-20,98.58964
India,Jan-21,97.40486
India,Feb-21,97.13542
India,Mar-21,98.63805
India,Apr-21,101.0746
India,May-21,103.3675
India,Jun-21,104.7209
India,Jul-21,105.2859
India,Aug-21,105.2297
India,Sep-21,104.5931
India,Oct-21,103.7694
India,Nov-21,103.1688
India,Dec-21,103.0706
India,Jan-22,103.2519
India,Feb-22,103.4232
India,Mar-22,103.3862
India,Apr-22,103.1994
India,May-22,102.9626
India,Jun-22,102.7494
India,Jul-22,102.5907
India,Aug-22,102.5192
India,Sep-22,102.5586
India,Oct-22,102.6263
India,Nov-22,102.6205
India,Dec-22,102.48
India,Jan-23,102.3159
India,Feb-23,102.2991
India,Mar-23,102.5704
India,Apr-23,103.0045
India,May-23,103.4449
India,Jun-23,103.7777
India,Jul-23,103.9977
India,Aug-23,104.0872
India,Sep-23,104.0072
India,Oct-23,103.8189
India,Nov-23,103.5527
India,Dec-23,103.1855
India,Jan-24,102.6949
India,Feb-24,102.0044
India,Mar-24,101.0514
India,Apr-24,100.0549
India,May-24,99.32764
India,Jun-24,99.13192
India,Jul-24,99.26563
India,Aug-24,99.51165
Portugal,Jan-87,104.8004
Portugal,Feb-87,105.3377
Portugal,Mar-87,105.6925
Portugal,Apr-87,105.6563
Portugal,May-87,105.3943
Portugal,Jun-87,105.1496
Portugal,Jul-87,105.0223
Portugal,Aug-87,105.0034
Portugal,Sep-87,104.9808
Portugal,Oct-87,104.6985
Portugal,Nov-87,104.2616
Portugal,Dec-87,103.7546
Portugal,Jan-88,103.2263
Portugal,Feb-88,102.8345
Portugal,Mar-88,102.7103
Portugal,Apr-88,102.6563
Portugal,May-88,102.5121
Portugal,Jun-88,102.2681
Portugal,Jul-88,102.0296
Portugal,Aug-88,102.1394
Portugal,Sep-88,102.3001
Portugal,Oct-88,102.5204
Portugal,Nov-88,102.7432
Portugal,Dec-88,102.8668
Portugal,Jan-89,102.884
Portugal,Feb-89,102.6678
Portugal,Mar-89,102.4072
Portugal,Apr-89,102.1592
Portugal,May-89,101.9288
Portugal,Jun-89,101.5847
Portugal,Jul-89,101.4821
Portugal,Aug-89,101.3888
Portugal,Sep-89,101.4629
Portugal,Oct-89,101.4104
Portugal,Nov-89,101.2258
Portugal,Dec-89,100.9433
Portugal,Jan-90,100.7004
Portugal,Feb-90,100.7184
Portugal,Mar-90,100.8218
Portugal,Apr-90,100.7519
Portugal,May-90,100.4555
Portugal,Jun-90,100.2454
Portugal,Jul-90,100.1617
Portugal,Aug-90,100.2721
Portugal,Sep-90,100.4242
Portugal,Oct-90,100.5265
Portugal,Nov-90,100.729
Portugal,Dec-90,100.5963
Portugal,Jan-91,100.0822
Portugal,Feb-91,99.51099
Portugal,Mar-91,99.42825
Portugal,Apr-91,99.39168
Portugal,May-91,99.472
Portugal,Jun-91,99.53518
Portugal,Jul-91,99.55438
Portugal,Aug-91,99.90881
Portugal,Sep-91,100.3387
Portugal,Oct-91,100.5865
Portugal,Nov-91,100.5405
Portugal,Dec-91,100.1373
Portugal,Jan-92,99.80072
Portugal,Feb-92,99.69807
Portugal,Mar-92,99.71478
Portugal,Apr-92,99.64758
Portugal,May-92,99.2481
Portugal,Jun-92,98.62199
Portugal,Jul-92,98.17581
Portugal,Aug-92,97.91557
Portugal,Sep-92,97.56104
Portugal,Oct-92,97.13789
Portugal,Nov-92,96.48742
Portugal,Dec-92,95.71986
Portugal,Jan-93,94.89933
Portugal,Feb-93,94.53992
Portugal,Mar-93,94.25378
Portugal,Apr-93,94.10629
Portugal,May-93,93.84607
Portugal,Jun-93,93.5957
Portugal,Jul-93,93.74977
Portugal,Aug-93,94.35035
Portugal,Sep-93,94.99318
Portugal,Oct-93,95.82627
Portugal,Nov-93,96.69581
Portugal,Dec-93,97.24842
